t, x
25.41000,3.33154
25.42000,3.32459
25.43000,3.19843
25.44000,3.15780
25.45000,3.00115
25.46000,3.07319
25.47000,3.01627
25.48000,2.87996
25.49000,2.82430
25.50000,2.83937
25.51000,2.74628
25.52000,2.67383
25.53000,2.79207
25.54000,2.81723
25.55000,2.92752
25.56000,2.93726
25.57000,2.73719
25.58000,2.72318
25.59000,2.98285
25.60000,2.78601
25.61000,2.88564
25.62000,2.90485
25.63000,3.03903
25.64000,3.05948
25.65000,3.26332
25.66000,3.23614
25.67000,3.23199
25.68000,3.36550
25.69000,3.16569
25.70000,3.26290
25.71000,3.14030
25.72000,3.16785
25.73000,3.02103
25.74000,3.04961
25.75000,3.13908
25.76000,3.06894
25.77000,2.86095
25.78000,2.79441
25.79000,2.94670
25.80000,2.76910
25.81000,2.47895
25.82000,2.33716
25.83000,2.23216
25.84000,2.05886
25.85000,2.09369
25.86000,2.04727
25.87000,2.03288
25.88000,1.96048
25.89000,2.13346
25.90000,2.28743
25.91000,2.42301
25.92000,2.32205
25.93000,2.25262
25.94000,2.41106
25.95000,2.40938
25.96000,2.47020
25.97000,2.51868
25.98000,2.46005
25.99000,2.53003
26.00000,2.56565
26.01000,2.55462
26.02000,2.59217
26.03000,2.59415
26.04000,2.61390
26.05000,2.61127
26.06000,2.67666
26.07000,2.55653
26.08000,2.46260
26.09000,2.41583
26.10000,2.34753
26.11000,2.39103
26.12000,2.37945
26.13000,2.37672
26.14000,2.37468
26.15000,2.40063
26.16000,2.35561
26.17000,2.38033
26.18000,2.43940
26.19000,2.47999
26.20000,2.75100
26.21000,2.78378
26.22000,2.77533
26.23000,2.96376
26.24000,3.12031
26.25000,3.20339
26.26000,3.23456
26.27000,3.24914
26.28000,3.17467
26.29000,2.97257
26.30000,2.90512
26.31000,2.85311
26.32000,2.85159
26.33000,2.77145
26.34000,2.93247
26.35000,2.90836
26.36000,2.75482
26.37000,2.64152
26.38000,2.62652
26.39000,2.69044
26.40000,2.67527
26.41000,2.72712
26.42000,2.83322
26.43000,2.71225
26.44000,2.67349
26.45000,2.59985
26.46000,2.46171
26.47000,2.49029
26.48000,2.67675
26.49000,2.68444
26.50000,2.66707
26.51000,2.62673
26.52000,2.64729
26.53000,2.57821
26.54000,2.61886
26.55000,2.56049
26.56000,2.51090
26.57000,2.46996
26.58000,2.51112
26.59000,2.35320
26.60000,2.55344
26.61000,2.69247
26.62000,2.70608
26.63000,2.70199
26.64000,2.75152
26.65000,2.57252
26.66000,2.41581
26.67000,2.28574
26.68000,2.13676
26.69000,1.94613
26.70000,2.00126
26.71000,1.95169
26.72000,1.96058
26.73000,1.99481
26.74000,1.95399
26.75000,1.97660
26.76000,2.09559
26.77000,1.98204
26.78000,1.91258
26.79000,2.20958
26.80000,2.28846
26.81000,2.28498
26.82000,2.38938
26.83000,2.36797
26.84000,2.40842
26.85000,2.54882
26.86000,2.43105
26.87000,2.45712
26.88000,2.41131
26.89000,2.34741
26.90000,2.36345
26.91000,2.22803
26.92000,2.26904
26.93000,2.30205
26.94000,2.49144
26.95000,2.53889
26.96000,2.56556
26.97000,2.70971
26.98000,2.73348
26.99000,2.65278
27.00000,2.45480
27.01000,2.49414
27.02000,2.51618
27.03000,2.60558
27.04000,2.55355
27.05000,2.41660
27.06000,2.31341
27.07000,2.00675
27.08000,1.88797
27.09000,1.79879
27.10000,1.85046
27.11000,1.77658
27.12000,1.78445
27.13000,1.64569
27.14000,1.91249
27.15000,1.91682
27.16000,1.92420
27.17000,1.91290
27.18000,1.89343
27.19000,1.96048
27.20000,1.94525
27.21000,1.72330
27.22000,1.91222
27.23000,1.82986
27.24000,1.89760
27.25000,1.93448
27.26000,1.92760
27.27000,1.84391
27.28000,1.85217
27.29000,1.73652
27.30000,1.66487
27.31000,1.57727
27.32000,1.67944
27.33000,1.63749
27.34000,1.64385
27.35000,1.48769
27.36000,1.42274
27.37000,1.39351
27.38000,1.50354
27.39000,1.54496
27.40000,1.43821
27.41000,1.47929
27.42000,1.43514
27.43000,1.44260
27.44000,1.44065
27.45000,1.53634
27.46000,1.36860
27.47000,1.34976
27.48000,1.20122
27.49000,1.10164
27.50000,1.20346
27.51000,1.26684
27.52000,1.07770
27.53000,1.03905
27.54000,1.08435
27.55000,1.16007
27.56000,1.25249
27.57000,1.26128
27.58000,1.19358
27.59000,1.38180
27.60000,1.23501
27.61000,1.18229
27.62000,1.03010
27.63000,1.10859
27.64000,1.27364
27.65000,1.36778
27.66000,1.22839
27.67000,1.23104
27.68000,1.19387
27.69000,1.30142
27.70000,1.14590
27.71000,1.06368
27.72000,1.07845
27.73000,1.04402
27.74000,1.05597
27.75000,1.00145
27.76000,0.86447
27.77000,0.95660
27.78000,0.70705
27.79000,0.84547
27.80000,0.75388
27.81000,0.65949
27.82000,0.65586
27.83000,0.72870
27.84000,0.65273
27.85000,0.54727
27.86000,0.62360
27.87000,0.55555
27.88000,0.65131
27.89000,0.72792
27.90000,0.84756
27.91000,0.92702
27.92000,1.13804
27.93000,1.22844
27.94000,1.24702
27.95000,1.28109
27.96000,1.35422
27.97000,1.21052
27.98000,1.12655
27.99000,1.22552
28.00000,1.28311
28.01000,1.39431
28.02000,1.49123
28.03000,1.43969
28.04000,1.44075
28.05000,1.47357
28.06000,1.64083
28.07000,1.54101
28.08000,1.34584
28.09000,1.40648
28.10000,1.40873
28.11000,1.40579
28.12000,1.33006
28.13000,1.23676
28.14000,1.11079
28.15000,1.09817
28.16000,1.06630
28.17000,1.07442
28.18000,1.10036
28.19000,1.13804
28.20000,1.20424
28.21000,1.09246
28.22000,1.01383
28.23000,1.05487
28.24000,0.95121
28.25000,1.01418
28.26000,0.88388
28.27000,1.18803
28.28000,1.15825
28.29000,1.12467
28.30000,1.24699
28.31000,1.11265
28.32000,0.80568
28.33000,0.69463
28.34000,0.54435
28.35000,0.64602
28.36000,0.50780
28.37000,0.58081
28.38000,0.57875
28.39000,0.68176
28.40000,0.83170
28.41000,0.72982
28.42000,0.72124
28.43000,0.80530
28.44000,0.67761
28.45000,0.63730
28.46000,0.59647
28.47000,0.45990
28.48000,0.41873
28.49000,0.60474
28.50000,0.50659
28.51000,0.65516
28.52000,0.73494
28.53000,0.69034
28.54000,0.69008
28.55000,0.63458
28.56000,0.36346
28.57000,0.30115
28.58000,0.27858
28.59000,0.32191
28.60000,0.37673
28.61000,0.38708
28.62000,0.52734
28.63000,0.56256
28.64000,0.65140
28.65000,0.83852
28.66000,0.83135
28.67000,0.78479
28.68000,0.92305
28.69000,0.88655
28.70000,0.86492
28.71000,1.03675
28.72000,0.97786
28.73000,0.73160
28.74000,0.63483
28.75000,0.73163
28.76000,0.69076
28.77000,0.85683
28.78000,0.76179
28.79000,0.65651
28.80000,0.54852
28.81000,0.53333
28.82000,0.47440
28.83000,0.48339
28.84000,0.70313
28.85000,0.56950
28.86000,0.58879
28.87000,0.57979
28.88000,0.54785
28.89000,0.54542
28.90000,0.53855
28.91000,0.64243
28.92000,0.64669
28.93000,0.66513
28.94000,0.63804
28.95000,0.50484
28.96000,0.46591
28.97000,0.35936
28.98000,0.37034
28.99000,0.20034
29.00000,0.14918
29.01000,0.16696
29.02000,0.14638
29.03000,0.15111
29.04000,0.05891
29.05000,0.13155
29.06000,0.00379
29.07000,-0.01885
29.08000,-0.09619
29.09000,0.06722
29.10000,0.03833
29.11000,0.00518
29.12000,0.19016
29.13000,0.24347
29.14000,0.31229
29.15000,0.28973
29.16000,0.16835
29.17000,0.13201
29.18000,0.02237
29.19000,-0.06819
29.20000,0.07587
29.21000,-0.04145
29.22000,0.00742
29.23000,0.05381
29.24000,0.13072
29.25000,0.20905
29.26000,0.13702
29.27000,-0.06690
29.28000,0.02237
29.29000,0.09932
29.30000,-0.15856
29.31000,-0.11739
29.32000,-0.11863
29.33000,-0.25249
29.34000,-0.16917
29.35000,-0.12836
29.36000,-0.12035
29.37000,-0.15079
29.38000,-0.19034
29.39000,-0.16630
29.40000,-0.33682
29.41000,-0.43560
29.42000,-0.39270
29.43000,-0.36459
29.44000,-0.29602
29.45000,-0.42204
29.46000,-0.38838
29.47000,-0.28967
29.48000,-0.36241
29.49000,-0.22295
29.50000,-0.11584
29.51000,-0.11754
29.52000,-0.05563
29.53000,0.02062
29.54000,0.12277
29.55000,0.18752
29.56000,0.24729
29.57000,0.22940
29.58000,0.11572
29.59000,0.01470
29.60000,0.00030
29.61000,0.05398
29.62000,0.06499
29.63000,-0.04599
29.64000,0.11282
29.65000,-0.08412
29.66000,-0.25666
29.67000,-0.12604
29.68000,-0.18821
29.69000,-0.14413
29.70000,-0.17169
29.71000,-0.30666
29.72000,-0.32539
29.73000,-0.53850
29.74000,-0.47157
29.75000,-0.48639
29.76000,-0.36418
29.77000,-0.32822
29.78000,-0.12617
29.79000,-0.04601
29.80000,-0.25959
29.81000,-0.25009
29.82000,-0.31596
29.83000,-0.28637
29.84000,-0.36225
29.85000,-0.30502
29.86000,-0.39818
29.87000,-0.32006
29.88000,-0.54211
29.89000,-0.35631
29.90000,-0.35210
29.91000,-0.34659
29.92000,-0.27135
29.93000,-0.27207
29.94000,-0.26024
29.95000,-0.26950
29.96000,-0.34269
29.97000,-0.31192
29.98000,-0.40168
29.99000,-0.21193
30.00000,-0.14194
30.01000,-0.09636
30.02000,-0.20393
30.03000,-0.22311
30.04000,-0.20272
30.05000,-0.08666
30.06000,-0.14446
30.07000,-0.12709
30.08000,-0.29081
30.09000,-0.25214
30.10000,-0.07077
30.11000,-0.14816
30.12000,0.04409
30.13000,0.16295
30.14000,0.24200
30.15000,0.41619
30.16000,0.42518
30.17000,0.43293
30.18000,0.37338
30.19000,0.48126
30.20000,0.47377
30.21000,0.62991
30.22000,0.63289
30.23000,0.72576
30.24000,0.67382
30.25000,0.61436
30.26000,0.61078
30.27000,0.53843
30.28000,0.57241
30.29000,0.57603
30.30000,0.50239
30.31000,0.58657
30.32000,0.56745
30.33000,0.56502
30.34000,0.48240
30.35000,0.65711
30.36000,0.78857
30.37000,0.80682
30.38000,0.98470
30.39000,0.96243
30.40000,1.06330
30.41000,1.01966
30.42000,1.07869
30.43000,1.02683
30.44000,0.93600
30.45000,0.85171
30.46000,0.91144
30.47000,0.95533
30.48000,0.86516
30.49000,0.97442
30.50000,0.93556
30.51000,1.02370
30.52000,1.06553
30.53000,0.95769
30.54000,0.98867
30.55000,0.96295
30.56000,0.94773
30.57000,0.84425
30.58000,0.82639
30.59000,0.84896
30.60000,0.94064
30.61000,0.97746
30.62000,0.92017
30.63000,0.91428
30.64000,0.78926
30.65000,0.84378
30.66000,0.73808
30.67000,0.61594
30.68000,0.63562
30.69000,0.51085
30.70000,0.44785
30.71000,0.39076
30.72000,0.51487
30.73000,0.67759
30.74000,0.59556
30.75000,0.51809
30.76000,0.53037
30.77000,0.60750
30.78000,0.69622
30.79000,0.59946
30.80000,0.41285
30.81000,0.38944
30.82000,0.31725
30.83000,0.39252
30.84000,0.49555
30.85000,0.53375
30.86000,0.59859
30.87000,0.57784
30.88000,0.53856
30.89000,0.69372
30.90000,0.70257
30.91000,0.70723
30.92000,0.76926
30.93000,0.68937
30.94000,0.69084
30.95000,0.45788
30.96000,0.51688
30.97000,0.63219
30.98000,0.76022
30.99000,0.72674
31.00000,0.59515
31.01000,0.65707
31.02000,0.72647
31.03000,0.60513
31.04000,0.56003
31.05000,0.45624
31.06000,0.37112
31.07000,0.39880
31.08000,0.46426
31.09000,0.52537
31.10000,0.66239
31.11000,0.77890
31.12000,0.84291
31.13000,0.95192
31.14000,0.75831
31.15000,0.70120
31.16000,0.71844
31.17000,0.66929
31.18000,0.58574
31.19000,0.71826
31.20000,0.68066
31.21000,0.71316
31.22000,0.72686
31.23000,0.74046
31.24000,0.70671
31.25000,0.64333
31.26000,0.66210
31.27000,0.76190
31.28000,0.69226
31.29000,0.71334
31.30000,0.48701
31.31000,0.58525
31.32000,0.56953
31.33000,0.47485
31.34000,0.47336
31.35000,0.43341
31.36000,0.59489
31.37000,0.61026
31.38000,0.59650
31.39000,0.61404
31.40000,0.46556
31.41000,0.55677
31.42000,0.54102
31.43000,0.71570
31.44000,0.65609
31.45000,0.75037
31.46000,0.67589
31.47000,0.53006
31.48000,0.71033
31.49000,0.83532
31.50000,0.92824
31.51000,0.94185
31.52000,1.02628
31.53000,1.22487
31.54000,1.34676
31.55000,1.43064
31.56000,1.50230
31.57000,1.46987
31.58000,1.47347
31.59000,1.36525
31.60000,1.19647
31.61000,1.17023
31.62000,1.18345
31.63000,0.92042
31.64000,1.04984
31.65000,0.96959
31.66000,1.00271
31.67000,1.03541
31.68000,1.03483
31.69000,0.93570
31.70000,0.98284
31.71000,0.95481
31.72000,0.93422
31.73000,0.80537
31.74000,0.87909
31.75000,0.75068
31.76000,0.60519
31.77000,0.72132
31.78000,0.74808
31.79000,0.68941
31.80000,0.76637
31.81000,0.66955
31.82000,0.72861
31.83000,0.77040
31.84000,0.73887
31.85000,0.73204
31.86000,0.88072
31.87000,0.68308
31.88000,0.55337
31.89000,0.76204
31.90000,0.90397
31.91000,0.83136
31.92000,0.98782
31.93000,0.91511
31.94000,1.01101
31.95000,1.05835
31.96000,1.08213
31.97000,1.14416
31.98000,1.19284
31.99000,1.24687
32.00000,1.12150
32.01000,1.27935
32.02000,1.28814
32.03000,1.08716
32.04000,1.15176
32.05000,1.17466
32.06000,1.13047
32.07000,1.31961
32.08000,1.21119
32.09000,1.03002
32.10000,0.85239
32.11000,1.05826
32.12000,1.03307
32.13000,1.08569
32.14000,1.08317
32.15000,1.07747
32.16000,1.05115
32.17000,1.09562
32.18000,1.20841
32.19000,1.27830
32.20000,1.32886
32.21000,1.36805
32.22000,1.34057
32.23000,1.25254
32.24000,1.12939
32.25000,0.88628
32.26000,0.92801
32.27000,0.94676
32.28000,1.09238
32.29000,1.11891
32.30000,0.87726
32.31000,0.90386
32.32000,0.87153
32.33000,0.73009
32.34000,0.66855
32.35000,0.60012
32.36000,0.62453
32.37000,0.75537
32.38000,0.67098
32.39000,0.52962
32.40000,0.51985
32.41000,0.59750
32.42000,0.65605
32.43000,0.60635
32.44000,0.59778
32.45000,0.63800
32.46000,0.70103
32.47000,0.76241
32.48000,0.69570
32.49000,0.64713
32.50000,0.65445
32.51000,0.74023
32.52000,0.80209
32.53000,0.69253
32.54000,0.71569
32.55000,0.75445
32.56000,0.70325
32.57000,0.69160
32.58000,0.73665
32.59000,0.70271
32.60000,0.74800
32.61000,0.91695
32.62000,0.96318
32.63000,0.86973
32.64000,0.89920
32.65000,0.89093
32.66000,0.80599
32.67000,0.93938
32.68000,0.86326
32.69000,0.85557
32.70000,1.05053
32.71000,1.00231
32.72000,0.98401
32.73000,0.98156
32.74000,1.16564
32.75000,1.05797
32.76000,1.14570
32.77000,1.37244
32.78000,1.45260
32.79000,1.51794
32.80000,1.60932
32.81000,1.58464
32.82000,1.70417
32.83000,1.65942
32.84000,1.78838
32.85000,1.85185
32.86000,1.88854
32.87000,1.90766
32.88000,1.85950
32.89000,1.93546
32.90000,1.80230
32.91000,1.69345
32.92000,1.74307
32.93000,1.75353
32.94000,1.59419
32.95000,1.38004
32.96000,1.37016
32.97000,1.25069
32.98000,1.17301
32.99000,1.33469
33.00000,1.19348
33.01000,1.11673
33.02000,1.15911
33.03000,1.15582
33.04000,1.18215
33.05000,1.19760
33.06000,1.29034
33.07000,1.23102
33.08000,1.30110
33.09000,1.31234
33.10000,1.29484
33.11000,1.31918
33.12000,1.23704
33.13000,1.43398
33.14000,1.44012
33.15000,1.52797
33.16000,1.54699
33.17000,1.54633
33.18000,1.60904
33.19000,1.54645
33.20000,1.78683
33.21000,1.85200
33.22000,1.96849
33.23000,1.92725
33.24000,1.97734
33.25000,2.01493
33.26000,1.83897
33.27000,1.77906
33.28000,1.60300
33.29000,1.49431
33.30000,1.44668
33.31000,1.35649
33.32000,1.52375
33.33000,1.70913
33.34000,1.69070
33.35000,1.78850
33.36000,1.70768
33.37000,1.63943
33.38000,1.62378
33.39000,1.56896
33.40000,1.63199
33.41000,1.64894
33.42000,1.67277
33.43000,1.64598
33.44000,1.64551
33.45000,1.70351
33.46000,1.64943
33.47000,1.54315
33.48000,1.63523
33.49000,1.67052
33.50000,1.64713
33.51000,1.74591
33.52000,1.57012
33.53000,1.57650
33.54000,1.36051
33.55000,1.48605
33.56000,1.57270
33.57000,1.51308
33.58000,1.55652
33.59000,1.56648
33.60000,1.50937
33.61000,1.42433
33.62000,1.42682
33.63000,1.31025
33.64000,1.42833
33.65000,1.46280
33.66000,1.42311
33.67000,1.42318
33.68000,1.50084
33.69000,1.41256
33.70000,1.43316
33.71000,1.23610
33.72000,1.12087
33.73000,1.02531
33.74000,1.03925
33.75000,0.91207
33.76000,0.88408
33.77000,0.88137
33.78000,0.85310
33.79000,0.73572
33.80000,0.70097
33.81000,0.59486
33.82000,0.66592
33.83000,0.71771
33.84000,0.62724
33.85000,0.54261
33.86000,0.58058
33.87000,0.64640
33.88000,0.56681
33.89000,0.51010
33.90000,0.52816
33.91000,0.65797
33.92000,0.74051
33.93000,0.74911
33.94000,0.63194
33.95000,0.54377
33.96000,0.66126
33.97000,0.73051
33.98000,0.78241
33.99000,1.03935
34.00000,1.14007
34.01000,1.03447
34.02000,0.97096
34.03000,0.89318
34.04000,0.86746
34.05000,0.78485
34.06000,0.68236
34.07000,0.63169
34.08000,0.60527
34.09000,0.47981
34.10000,0.59127
34.11000,0.56139
34.12000,0.61343
34.13000,0.49438
34.14000,0.43795
34.15000,0.52960
34.16000,0.52515
34.17000,0.51695
34.18000,0.42534
34.19000,0.37227
34.20000,0.38106
34.21000,0.29933
34.22000,0.22005
34.23000,0.13335
34.24000,0.13513
34.25000,0.07196
34.26000,0.09516
34.27000,0.22560
34.28000,0.10074
34.29000,0.14184
34.30000,0.12986
34.31000,0.04171
34.32000,-0.01780
34.33000,0.15003
34.34000,0.16715
34.35000,0.16153
34.36000,0.20066
34.37000,0.10584
34.38000,0.01008
34.39000,-0.17935
34.40000,-0.10708
34.41000,-0.13222
34.42000,0.02190
34.43000,-0.05373
34.44000,0.05395
34.45000,-0.11272
34.46000,-0.01993
34.47000,-0.14602
34.48000,-0.10542
34.49000,0.09222
34.50000,0.07414
34.51000,0.24704
34.52000,0.40589
34.53000,0.35028
34.54000,0.45777
34.55000,0.42253
34.56000,0.31956
34.57000,0.54962
34.58000,0.53994
34.59000,0.65849
34.60000,0.46652
34.61000,0.42690
34.62000,0.47882
34.63000,0.32426
34.64000,0.41253
34.65000,0.44347
34.66000,0.49504
34.67000,0.61327
34.68000,0.51309
34.69000,0.46634
34.70000,0.44215
34.71000,0.39746
34.72000,0.61078
34.73000,0.61022
34.74000,0.67845
34.75000,0.92006
34.76000,0.98936
34.77000,1.04869
34.78000,1.01909
34.79000,1.06489
34.80000,1.21290
34.81000,1.32254
34.82000,1.25423
34.83000,1.15794
34.84000,1.03894
34.85000,1.03552
34.86000,1.01440
34.87000,0.91744
34.88000,0.97634
34.89000,0.74908
34.90000,0.59897
34.91000,0.56390
34.92000,0.64803
34.93000,0.55306
34.94000,0.52627
34.95000,0.58162
34.96000,0.46802
34.97000,0.46401
34.98000,0.45127
34.99000,0.45057
35.00000,0.58811
35.01000,0.52969
35.02000,0.52017
35.03000,0.56796
35.04000,0.51162
35.05000,0.49824
35.06000,0.65399
35.07000,0.63521
35.08000,0.76421
35.09000,0.73359
35.10000,0.62825
35.11000,0.79675
35.12000,0.78780
35.13000,0.74342
35.14000,0.68562
35.15000,0.75377
35.16000,0.85157
35.17000,0.68443
35.18000,0.78223
35.19000,0.78031
35.20000,0.70373
35.21000,0.50045
35.22000,0.44909
35.23000,0.29649
35.24000,0.37579
35.25000,0.40683
35.26000,0.45938
35.27000,0.36319
35.28000,0.51608
35.29000,0.53756
35.30000,0.63632
35.31000,0.56065
35.32000,0.56587
35.33000,0.54575
35.34000,0.47983
35.35000,0.36688
35.36000,0.43016
35.37000,0.28027
35.38000,0.08967
35.39000,0.15891
35.40000,0.20197
35.41000,0.28988
35.42000,0.27944
35.43000,0.30664
35.44000,0.11884
35.45000,0.17336
35.46000,0.20566
35.47000,0.07462
35.48000,0.35689
35.49000,0.34959
35.50000,0.25658
35.51000,0.44138
35.52000,0.51588
35.53000,0.57552
35.54000,0.53677
35.55000,0.45704
35.56000,0.52978
35.57000,0.87773
35.58000,0.91530
35.59000,0.86331
35.60000,0.64554
35.61000,0.67897
35.62000,0.74658
35.63000,0.97116
35.64000,0.84067
35.65000,0.95057
35.66000,1.01609
35.67000,0.84751
35.68000,0.86439
35.69000,0.95213
35.70000,1.02800
35.71000,1.05548
35.72000,1.11835
35.73000,1.01777
35.74000,1.15945
35.75000,1.17766
35.76000,1.09461
35.77000,1.03906
35.78000,1.11123
35.79000,0.97905
35.80000,0.93715
35.81000,0.97566
35.82000,0.96638
35.83000,0.98063
35.84000,0.96383
35.85000,0.98706
35.86000,1.09481
35.87000,1.17848
35.88000,1.07329
35.89000,1.10412
35.90000,1.05554
35.91000,1.05359
35.92000,1.14128
35.93000,1.05747
35.94000,1.02188
35.95000,1.13379
35.96000,1.14178
35.97000,1.19206
35.98000,1.23205
35.99000,1.17722
36.00000,1.11083
36.01000,1.09657
36.02000,1.11211
36.03000,1.09717
36.04000,1.25791
36.05000,1.24348
36.06000,1.33910
36.07000,1.08852
36.08000,1.13852
36.09000,1.17210
36.10000,1.03782
36.11000,0.89302
36.12000,0.71456
36.13000,0.71985
36.14000,0.67978
36.15000,0.66774
36.16000,0.75108
36.17000,0.61975
36.18000,0.50488
36.19000,0.66514
36.20000,0.80459
36.21000,0.85999
36.22000,0.78143
36.23000,0.71322
36.24000,0.75605
36.25000,0.74140
36.26000,0.76930
36.27000,0.86636
36.28000,1.02662
36.29000,1.05377
36.30000,1.04013
36.31000,0.98816
36.32000,0.93142
36.33000,0.79566
36.34000,0.72818
36.35000,0.75563
36.36000,0.90941
36.37000,1.00272
36.38000,0.88919
36.39000,0.89267
36.40000,0.90679
36.41000,0.79985
36.42000,0.82634
36.43000,0.77333
36.44000,0.85361
36.45000,0.91686
36.46000,1.07085
36.47000,0.95880
36.48000,1.22584
36.49000,1.15814
36.50000,1.31971
36.51000,1.27677
36.52000,1.20896
36.53000,1.15861
36.54000,1.23287
36.55000,1.25536
36.56000,1.10065
36.57000,1.25256
36.58000,1.40336
36.59000,1.28908
36.60000,1.28647
36.61000,1.34225
36.62000,1.56003
36.63000,1.77453
36.64000,1.74833
36.65000,1.78895
36.66000,1.82013
36.67000,1.84557
36.68000,1.85127
36.69000,1.86282
36.70000,1.70144
36.71000,1.71538
36.72000,1.79365
36.73000,1.81344
36.74000,1.75910
36.75000,1.64363
36.76000,1.61317
36.77000,1.57816
36.78000,1.54769
36.79000,1.71183
36.80000,1.60055
36.81000,1.50569
36.82000,1.53083
36.83000,1.42398
36.84000,1.29118
36.85000,1.31824
36.86000,1.35501
36.87000,1.42411
36.88000,1.36183
36.89000,1.40101
36.90000,1.33900
36.91000,1.47462
36.92000,1.46183
36.93000,1.20154
36.94000,1.08676
36.95000,1.09363
36.96000,0.94840
36.97000,0.90365
36.98000,1.06674
36.99000,1.04571
37.00000,1.07292
37.01000,0.91041
37.02000,0.85952
37.03000,0.78178
37.04000,0.95257
37.05000,0.96248
37.06000,0.95400
37.07000,0.90095
37.08000,0.85010
37.09000,0.71056
37.10000,0.82346
37.11000,0.88266
37.12000,0.82551
37.13000,0.83628
37.14000,0.83409
37.15000,0.92934
37.16000,1.05288
37.17000,0.95485
37.18000,0.96573
37.19000,0.99096
37.20000,1.02131
37.21000,1.24690
37.22000,1.53532
37.23000,1.56199
37.24000,1.67150
37.25000,1.80590
37.26000,1.66365
37.27000,1.55469
37.28000,1.46875
37.29000,1.43677
37.30000,1.39751
37.31000,1.46110
37.32000,1.50607
37.33000,1.36420
37.34000,1.47357
37.35000,1.56026
37.36000,1.52284
37.37000,1.74301
37.38000,1.69372
37.39000,1.67566
37.40000,1.65458
37.41000,1.73720
37.42000,1.74211
37.43000,1.69786
37.44000,1.66092
37.45000,1.84460
37.46000,1.73427
37.47000,1.69316
37.48000,1.56788
37.49000,1.74997
37.50000,1.78955
37.51000,1.94948
37.52000,1.95403
37.53000,1.88893
37.54000,1.91031
37.55000,1.94931
37.56000,1.95077
37.57000,1.91492
37.58000,1.65709
37.59000,1.73413
37.60000,1.68371
37.61000,1.62800
37.62000,1.65775
37.63000,1.77440
37.64000,1.85334
37.65000,1.87636
37.66000,1.78040
37.67000,1.78643
37.68000,1.67410
37.69000,1.77292
37.70000,1.84148
37.71000,1.91926
37.72000,2.09059
37.73000,2.20282
37.74000,2.31998
37.75000,2.35975
37.76000,2.39508
